Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
44981	1273	1e+19	50	5e-06	3.886358e+26	1.017177e+26	8.51889e+25	1.652877e+25	2.869182e+26	0	4.857948e+25	1.271471e+25	1.064861e+25	2.066096e+24	3.586477e+25	0	0	4.34161e+23	7.478109e-10	0.0007605272	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	54.95282	7.209709e+26	2.301694e+28	
44982	1273	1e+19	50	5e-06	3.886445e+26	1.017182e+26	8.518934e+25	1.652883e+25	2.869263e+26	0	4.858056e+25	1.271477e+25	1.064867e+25	2.066104e+24	3.586579e+25	0	0	4.341603e+23	7.478122e-10	0.00076053	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	54.95405	7.209709e+26	2.301694e+28	
44983	1273	1e+19	50	5e-06	3.886531e+26	1.017187e+26	8.518979e+25	1.652889e+25	2.869344e+26	0	4.858164e+25	1.271483e+25	1.064872e+25	2.066111e+24	3.586681e+25	0	0	4.341597e+23	7.478134e-10	0.0007605328	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	54.95527	7.209709e+26	2.301694e+28	
44984	1273	1e+19	50	5e-06	3.886618e+26	1.017192e+26	8.519023e+25	1.652895e+25	2.869426e+26	0	4.858272e+25	1.27149e+25	1.064878e+25	2.066119e+24	3.586782e+25	0	0	4.341591e+23	7.478147e-10	0.0007605355	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	54.95649	7.209709e+26	2.301694e+28	
44985	1273	1e+19	50	5e-06	3.886704e+26	1.017197e+26	8.519068e+25	1.652901e+25	2.869507e+26	0	4.85838e+25	1.271496e+25	1.064883e+25	2.066126e+24	3.586884e+25	0	0	4.341584e+23	7.47816e-10	0.0007605383	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	54.95771	7.209709e+26	2.301694e+28	
44986	1273	1e+19	50	5e-06	3.88679e+26	1.017202e+26	8.519112e+25	1.652907e+25	2.869588e+26	0	4.858488e+25	1.271502e+25	1.064889e+25	2.066134e+24	3.586986e+25	0	0	4.341578e+23	7.478173e-10	0.0007605411	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	54.95893	7.209709e+26	2.301694e+28	
44987	1273	1e+19	50	5e-06	3.886877e+26	1.017207e+26	8.519157e+25	1.652913e+25	2.86967e+26	0	4.858596e+25	1.271509e+25	1.064895e+25	2.066141e+24	3.587087e+25	0	0	4.341572e+23	7.478185e-10	0.0007605439	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	54.96015	7.209709e+26	2.301694e+28	
44988	1273	1e+19	50	5e-06	3.886963e+26	1.017212e+26	8.519201e+25	1.652919e+25	2.869751e+26	0	4.858704e+25	1.271515e+25	1.0649e+25	2.066149e+24	3.587189e+25	0	0	4.341566e+23	7.478198e-10	0.0007605466	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	54.96138	7.209709e+26	2.301694e+28	
44989	1273	1e+19	50	5e-06	3.88705e+26	1.017217e+26	8.519246e+25	1.652925e+25	2.869833e+26	0	4.858812e+25	1.271521e+25	1.064906e+25	2.066156e+24	3.587291e+25	0	0	4.341559e+23	7.478211e-10	0.0007605494	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	54.9626	7.209709e+26	2.301694e+28	
44990	1273	1e+19	50	5e-06	3.887136e+26	1.017222e+26	8.51929e+25	1.652931e+25	2.869914e+26	0	4.85892e+25	1.271528e+25	1.064911e+25	2.066164e+24	3.587392e+25	0	0	4.341553e+23	7.478223e-10	0.0007605522	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	54.96382	7.209709e+26	2.301694e+28	
44991	1273	1e+19	50	5e-06	3.887222e+26	1.017227e+26	8.519335e+25	1.652937e+25	2.869995e+26	0	4.859028e+25	1.271534e+25	1.064917e+25	2.066171e+24	3.587494e+25	0	0	4.341547e+23	7.478236e-10	0.0007605549	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	54.96504	7.209709e+26	2.301694e+28	
44992	1273	1e+19	50	5e-06	3.887309e+26	1.017232e+26	8.519379e+25	1.652943e+25	2.870077e+26	0	4.859136e+25	1.27154e+25	1.064922e+25	2.066179e+24	3.587596e+25	0	0	4.34154e+23	7.478249e-10	0.0007605577	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	54.96626	7.209709e+26	2.301694e+28	
44993	1273	1e+19	50	5e-06	3.887395e+26	1.017237e+26	8.519424e+25	1.652949e+25	2.870158e+26	0	4.859244e+25	1.271547e+25	1.064928e+25	2.066187e+24	3.587697e+25	0	0	4.341534e+23	7.478262e-10	0.0007605605	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	54.96748	7.209709e+26	2.301694e+28	
44994	1273	1e+19	50	5e-06	3.887482e+26	1.017242e+26	8.519468e+25	1.652955e+25	2.870239e+26	0	4.859352e+25	1.271553e+25	1.064934e+25	2.066194e+24	3.587799e+25	0	0	4.341528e+23	7.478274e-10	0.0007605633	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	54.96871	7.209709e+26	2.301694e+28	
44995	1273	1e+19	50	5e-06	3.887568e+26	1.017247e+26	8.519513e+25	1.652961e+25	2.870321e+26	0	4.85946e+25	1.271559e+25	1.064939e+25	2.066202e+24	3.587901e+25	0	0	4.341521e+23	7.478287e-10	0.000760566	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	54.96993	7.209709e+26	2.301694e+28	
44996	1273	1e+19	50	5e-06	3.887654e+26	1.017252e+26	8.519557e+25	1.652967e+25	2.870402e+26	0	4.859568e+25	1.271566e+25	1.064945e+25	2.066209e+24	3.588002e+25	0	0	4.341515e+23	7.4783e-10	0.0007605688	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	54.97115	7.209709e+26	2.301694e+28	
44997	1273	1e+19	50	5e-06	3.887741e+26	1.017258e+26	8.519602e+25	1.652973e+25	2.870483e+26	0	4.859676e+25	1.271572e+25	1.06495e+25	2.066217e+24	3.588104e+25	0	0	4.341509e+23	7.478312e-10	0.0007605716	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	54.97237	7.209709e+26	2.301694e+28	
44998	1273	1e+19	50	5e-06	3.887827e+26	1.017263e+26	8.519646e+25	1.652979e+25	2.870565e+26	0	4.859784e+25	1.271578e+25	1.064956e+25	2.066224e+24	3.588206e+25	0	0	4.341502e+23	7.478325e-10	0.0007605743	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	54.97359	7.209709e+26	2.301694e+28	
44999	1273	1e+19	50	5e-06	3.887914e+26	1.017268e+26	8.519691e+25	1.652985e+25	2.870646e+26	0	4.859892e+25	1.271585e+25	1.064961e+25	2.066232e+24	3.588307e+25	0	0	4.341496e+23	7.478338e-10	0.0007605771	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	54.97481	7.209709e+26	2.301694e+28	
45000	1273	1e+19	50	5e-06	3.888e+26	1.017273e+26	8.519735e+25	1.652991e+25	2.870727e+26	0	4.86e+25	1.271591e+25	1.064967e+25	2.066239e+24	3.588409e+25	0	0	4.34149e+23	7.47835e-10	0.0007605799	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	54.97604	7.209709e+26	2.301694e+28	
45001	1273	1e+19	50	5e-06	3.888086e+26	1.017278e+26	8.51978e+25	1.652997e+25	2.870809e+26	0	4.860108e+25	1.271597e+25	1.064972e+25	2.066247e+24	3.588511e+25	0	0	4.341483e+23	7.478363e-10	0.0007605827	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	54.97726	7.209709e+26	2.301694e+28	
45002	1273	1e+19	50	5e-06	3.888173e+26	1.017283e+26	8.519824e+25	1.653003e+25	2.87089e+26	0	4.860216e+25	1.271603e+25	1.064978e+25	2.066254e+24	3.588613e+25	0	0	4.341477e+23	7.478376e-10	0.0007605854	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	54.97848	7.209709e+26	2.301694e+28	
45003	1273	1e+19	50	5e-06	3.888259e+26	1.017288e+26	8.519869e+25	1.653009e+25	2.870971e+26	0	4.860324e+25	1.27161e+25	1.064984e+25	2.066262e+24	3.588714e+25	0	0	4.341471e+23	7.478389e-10	0.0007605882	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	54.9797	7.209709e+26	2.301694e+28	
45004	1273	1e+19	50	5e-06	3.888346e+26	1.017293e+26	8.519913e+25	1.653015e+25	2.871053e+26	0	4.860432e+25	1.271616e+25	1.064989e+25	2.066269e+24	3.588816e+25	0	0	4.341465e+23	7.478401e-10	0.000760591	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	54.98092	7.209709e+26	2.301694e+28	
45005	1273	1e+19	50	5e-06	3.888432e+26	1.017298e+26	8.519958e+25	1.653021e+25	2.871134e+26	0	4.86054e+25	1.271622e+25	1.064995e+25	2.066277e+24	3.588918e+25	0	0	4.341458e+23	7.478414e-10	0.0007605937	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	54.98214	7.209709e+26	2.301694e+28	
45006	1273	1e+19	50	5e-06	3.888518e+26	1.017303e+26	8.520002e+25	1.653027e+25	2.871215e+26	0	4.860648e+25	1.271629e+25	1.065e+25	2.066284e+24	3.589019e+25	0	0	4.341452e+23	7.478427e-10	0.0007605965	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	54.98337	7.209709e+26	2.301694e+28	
45007	1273	1e+19	50	5e-06	3.888605e+26	1.017308e+26	8.520047e+25	1.653033e+25	2.871297e+26	0	4.860756e+25	1.271635e+25	1.065006e+25	2.066292e+24	3.589121e+25	0	0	4.341446e+23	7.478439e-10	0.0007605993	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	54.98459	7.209709e+26	2.301694e+28	
45008	1273	1e+19	50	5e-06	3.888691e+26	1.017313e+26	8.520091e+25	1.65304e+25	2.871378e+26	0	4.860864e+25	1.271641e+25	1.065011e+25	2.066299e+24	3.589223e+25	0	0	4.341439e+23	7.478452e-10	0.000760602	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	54.98581	7.209709e+26	2.301694e+28	
45009	1273	1e+19	50	5e-06	3.888778e+26	1.017318e+26	8.520136e+25	1.653046e+25	2.871459e+26	0	4.860972e+25	1.271648e+25	1.065017e+25	2.066307e+24	3.589324e+25	0	0	4.341433e+23	7.478465e-10	0.0007606048	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	54.98703	7.209709e+26	2.301694e+28	
45010	1273	1e+19	50	5e-06	3.888864e+26	1.017323e+26	8.52018e+25	1.653052e+25	2.871541e+26	0	4.86108e+25	1.271654e+25	1.065023e+25	2.066314e+24	3.589426e+25	0	0	4.341427e+23	7.478477e-10	0.0007606076	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	54.98825	7.209709e+26	2.301694e+28	
45011	1273	1e+19	50	5e-06	3.88895e+26	1.017328e+26	8.520225e+25	1.653058e+25	2.871622e+26	0	4.861188e+25	1.27166e+25	1.065028e+25	2.066322e+24	3.589528e+25	0	0	4.34142e+23	7.47849e-10	0.0007606103	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	54.98947	7.209709e+26	2.301694e+28	
45012	1273	1e+19	50	5e-06	3.889037e+26	1.017333e+26	8.520269e+25	1.653064e+25	2.871704e+26	0	4.861296e+25	1.271667e+25	1.065034e+25	2.066329e+24	3.589629e+25	0	0	4.341414e+23	7.478503e-10	0.0007606131	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	54.9907	7.209709e+26	2.301694e+28	
45013	1273	1e+19	50	5e-06	3.889123e+26	1.017338e+26	8.520313e+25	1.65307e+25	2.871785e+26	0	4.861404e+25	1.271673e+25	1.065039e+25	2.066337e+24	3.589731e+25	0	0	4.341408e+23	7.478516e-10	0.0007606159	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	54.99192	7.209709e+26	2.301694e+28	
45014	1273	1e+19	50	5e-06	3.88921e+26	1.017343e+26	8.520358e+25	1.653076e+25	2.871866e+26	0	4.861512e+25	1.271679e+25	1.065045e+25	2.066344e+24	3.589833e+25	0	0	4.341401e+23	7.478528e-10	0.0007606186	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	54.99314	7.209709e+26	2.301694e+28	
45015	1273	1e+19	50	5e-06	3.889296e+26	1.017348e+26	8.520402e+25	1.653082e+25	2.871948e+26	0	4.86162e+25	1.271685e+25	1.06505e+25	2.066352e+24	3.589935e+25	0	0	4.341395e+23	7.478541e-10	0.0007606214	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	54.99436	7.209709e+26	2.301694e+28	
45016	1273	1e+19	50	5e-06	3.889382e+26	1.017353e+26	8.520447e+25	1.653088e+25	2.872029e+26	0	4.861728e+25	1.271692e+25	1.065056e+25	2.06636e+24	3.590036e+25	0	0	4.341389e+23	7.478554e-10	0.0007606242	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	54.99558	7.209709e+26	2.301694e+28	
45017	1273	1e+19	50	5e-06	3.889469e+26	1.017358e+26	8.520491e+25	1.653094e+25	2.87211e+26	0	4.861836e+25	1.271698e+25	1.065061e+25	2.066367e+24	3.590138e+25	0	0	4.341383e+23	7.478566e-10	0.0007606269	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	54.9968	7.209709e+26	2.301694e+28	
45018	1273	1e+19	50	5e-06	3.889555e+26	1.017364e+26	8.520536e+25	1.6531e+25	2.872192e+26	0	4.861944e+25	1.271704e+25	1.065067e+25	2.066375e+24	3.59024e+25	0	0	4.341376e+23	7.478579e-10	0.0007606297	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	54.99803	7.209709e+26	2.301694e+28	
45019	1273	1e+19	50	5e-06	3.889642e+26	1.017369e+26	8.52058e+25	1.653106e+25	2.872273e+26	0	4.862052e+25	1.271711e+25	1.065073e+25	2.066382e+24	3.590341e+25	0	0	4.34137e+23	7.478592e-10	0.0007606325	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	54.99925	7.209709e+26	2.301694e+28	
45020	1273	1e+19	50	5e-06	3.889728e+26	1.017374e+26	8.520625e+25	1.653112e+25	2.872354e+26	0	4.86216e+25	1.271717e+25	1.065078e+25	2.06639e+24	3.590443e+25	0	0	4.341364e+23	7.478604e-10	0.0007606352	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	55.00047	7.209709e+26	2.301694e+28	
45021	1273	1e+19	50	5e-06	3.889814e+26	1.017379e+26	8.520669e+25	1.653118e+25	2.872436e+26	0	4.862268e+25	1.271723e+25	1.065084e+25	2.066397e+24	3.590545e+25	0	0	4.341357e+23	7.478617e-10	0.000760638	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	55.00169	7.209709e+26	2.301694e+28	
45022	1273	1e+19	50	5e-06	3.889901e+26	1.017384e+26	8.520713e+25	1.653124e+25	2.872517e+26	0	4.862376e+25	1.27173e+25	1.065089e+25	2.066405e+24	3.590646e+25	0	0	4.341351e+23	7.47863e-10	0.0007606408	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	55.00291	7.209709e+26	2.301694e+28	
45023	1273	1e+19	50	5e-06	3.889987e+26	1.017389e+26	8.520758e+25	1.65313e+25	2.872598e+26	0	4.862484e+25	1.271736e+25	1.065095e+25	2.066412e+24	3.590748e+25	0	0	4.341345e+23	7.478642e-10	0.0007606435	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	55.00413	7.209709e+26	2.301694e+28	
45024	1273	1e+19	50	5e-06	3.890074e+26	1.017394e+26	8.520802e+25	1.653136e+25	2.87268e+26	0	4.862592e+25	1.271742e+25	1.0651e+25	2.06642e+24	3.59085e+25	0	0	4.341338e+23	7.478655e-10	0.0007606463	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	55.00536	7.209709e+26	2.301694e+28	
45025	1273	1e+19	50	5e-06	3.89016e+26	1.017399e+26	8.520847e+25	1.653142e+25	2.872761e+26	0	4.8627e+25	1.271749e+25	1.065106e+25	2.066427e+24	3.590951e+25	0	0	4.341332e+23	7.478668e-10	0.0007606491	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	55.00658	7.209709e+26	2.301694e+28	
45026	1273	1e+19	50	5e-06	3.890246e+26	1.017404e+26	8.520891e+25	1.653148e+25	2.872843e+26	0	4.862808e+25	1.271755e+25	1.065111e+25	2.066435e+24	3.591053e+25	0	0	4.341326e+23	7.47868e-10	0.0007606518	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	55.0078	7.209709e+26	2.301694e+28	
45027	1273	1e+19	50	5e-06	3.890333e+26	1.017409e+26	8.520936e+25	1.653154e+25	2.872924e+26	0	4.862916e+25	1.271761e+25	1.065117e+25	2.066442e+24	3.591155e+25	0	0	4.34132e+23	7.478693e-10	0.0007606546	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	55.00902	7.209709e+26	2.301694e+28	
45028	1273	1e+19	50	5e-06	3.890419e+26	1.017414e+26	8.52098e+25	1.65316e+25	2.873005e+26	0	4.863024e+25	1.271767e+25	1.065123e+25	2.06645e+24	3.591257e+25	0	0	4.341313e+23	7.478706e-10	0.0007606574	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	55.01024	7.209709e+26	2.301694e+28	
45029	1273	1e+19	50	5e-06	3.890506e+26	1.017419e+26	8.521025e+25	1.653166e+25	2.873087e+26	0	4.863132e+25	1.271774e+25	1.065128e+25	2.066457e+24	3.591358e+25	0	0	4.341307e+23	7.478718e-10	0.0007606601	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	55.01147	7.209709e+26	2.301694e+28	
45030	1273	1e+19	50	5e-06	3.890592e+26	1.017424e+26	8.521069e+25	1.653172e+25	2.873168e+26	0	4.86324e+25	1.27178e+25	1.065134e+25	2.066465e+24	3.59146e+25	0	0	4.341301e+23	7.478731e-10	0.0007606629	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	55.01269	7.209709e+26	2.301694e+28	
45031	1273	1e+19	50	5e-06	3.890678e+26	1.017429e+26	8.521113e+25	1.653178e+25	2.873249e+26	0	4.863348e+25	1.271786e+25	1.065139e+25	2.066472e+24	3.591562e+25	0	0	4.341294e+23	7.478744e-10	0.0007606657	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	55.01391	7.209709e+26	2.301694e+28	
45032	1273	1e+19	50	5e-06	3.890765e+26	1.017434e+26	8.521158e+25	1.653184e+25	2.873331e+26	0	4.863456e+25	1.271793e+25	1.065145e+25	2.06648e+24	3.591663e+25	0	0	4.341288e+23	7.478757e-10	0.0007606684	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	55.01513	7.209709e+26	2.301694e+28	
45033	1273	1e+19	50	5e-06	3.890851e+26	1.017439e+26	8.521202e+25	1.65319e+25	2.873412e+26	0	4.863564e+25	1.271799e+25	1.06515e+25	2.066487e+24	3.591765e+25	0	0	4.341282e+23	7.478769e-10	0.0007606712	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	55.01635	7.209709e+26	2.301694e+28	
45034	1273	1e+19	50	5e-06	3.890938e+26	1.017444e+26	8.521247e+25	1.653196e+25	2.873493e+26	0	4.863672e+25	1.271805e+25	1.065156e+25	2.066495e+24	3.591867e+25	0	0	4.341275e+23	7.478782e-10	0.000760674	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	55.01757	7.209709e+26	2.301694e+28	
45035	1273	1e+19	50	5e-06	3.891024e+26	1.017449e+26	8.521291e+25	1.653202e+25	2.873575e+26	0	4.86378e+25	1.271812e+25	1.065161e+25	2.066502e+24	3.591968e+25	0	0	4.341269e+23	7.478795e-10	0.0007606767	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	55.0188	7.209709e+26	2.301694e+28	
45036	1273	1e+19	50	5e-06	3.89111e+26	1.017454e+26	8.521335e+25	1.653208e+25	2.873656e+26	0	4.863888e+25	1.271818e+25	1.065167e+25	2.06651e+24	3.59207e+25	0	0	4.341263e+23	7.478807e-10	0.0007606795	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	55.02002	7.209709e+26	2.301694e+28	
45037	1273	1e+19	50	5e-06	3.891197e+26	1.017459e+26	8.52138e+25	1.653214e+25	2.873737e+26	0	4.863996e+25	1.271824e+25	1.065172e+25	2.066517e+24	3.592172e+25	0	0	4.341257e+23	7.47882e-10	0.0007606823	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	55.02124	7.209709e+26	2.301694e+28	
45038	1273	1e+19	50	5e-06	3.891283e+26	1.017464e+26	8.521424e+25	1.65322e+25	2.873819e+26	0	4.864104e+25	1.271831e+25	1.065178e+25	2.066525e+24	3.592273e+25	0	0	4.34125e+23	7.478833e-10	0.000760685	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	55.02246	7.209709e+26	2.301694e+28	
45039	1273	1e+19	50	5e-06	3.89137e+26	1.017469e+26	8.521469e+25	1.653226e+25	2.8739e+26	0	4.864212e+25	1.271837e+25	1.065184e+25	2.066532e+24	3.592375e+25	0	0	4.341244e+23	7.478845e-10	0.0007606878	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	55.02368	7.209709e+26	2.301694e+28	
45040	1273	1e+19	50	5e-06	3.891456e+26	1.017474e+26	8.521513e+25	1.653232e+25	2.873982e+26	0	4.86432e+25	1.271843e+25	1.065189e+25	2.06654e+24	3.592477e+25	0	0	4.341238e+23	7.478858e-10	0.0007606905	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	55.0249	7.209709e+26	2.301694e+28	
45041	1273	1e+19	50	5e-06	3.891542e+26	1.01748e+26	8.521557e+25	1.653238e+25	2.874063e+26	0	4.864428e+25	1.271849e+25	1.065195e+25	2.066547e+24	3.592579e+25	0	0	4.341231e+23	7.478871e-10	0.0007606933	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	55.02613	7.209709e+26	2.301694e+28	
45042	1273	1e+19	50	5e-06	3.891629e+26	1.017485e+26	8.521602e+25	1.653244e+25	2.874144e+26	0	4.864536e+25	1.271856e+25	1.0652e+25	2.066555e+24	3.59268e+25	0	0	4.341225e+23	7.478883e-10	0.0007606961	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	55.02735	7.209709e+26	2.301694e+28	
45043	1273	1e+19	50	5e-06	3.891715e+26	1.01749e+26	8.521646e+25	1.65325e+25	2.874226e+26	0	4.864644e+25	1.271862e+25	1.065206e+25	2.066562e+24	3.592782e+25	0	0	4.341219e+23	7.478896e-10	0.0007606988	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	55.02857	7.209709e+26	2.301694e+28	
45044	1273	1e+19	50	5e-06	3.891802e+26	1.017495e+26	8.521691e+25	1.653256e+25	2.874307e+26	0	4.864752e+25	1.271868e+25	1.065211e+25	2.06657e+24	3.592884e+25	0	0	4.341212e+23	7.478909e-10	0.0007607016	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	55.02979	7.209709e+26	2.301694e+28	
