Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
46174	1550	1e+19	0	6.09785e-06	3.989434e+26	4.00741e+25	1.701926e+25	2.305483e+25	2.086989e+26	1.501703e+26	4.986792e+25	5.009262e+24	2.127408e+24	2.881854e+24	2.608737e+25	1.877129e+25	0.3764202	3.769076e+23	8.758669e-10	0.00106081	2.143521e+09	2.226386e+11	2.412661e+13	1.124844e-05	2.33261e-10	1.005195e-15	0.5	0.5	1.060041	1	56.4103	7.209709e+26	2.301694e+28	
46175	1550	1e+19	0	6.09785e-06	3.98952e+26	4.00741e+25	1.701927e+25	2.305483e+25	2.087041e+26	1.501738e+26	4.9869e+25	5.009262e+24	2.127408e+24	2.881854e+24	2.608802e+25	1.877172e+25	0.3764206	3.769076e+23	8.758669e-10	0.00106081	2.143467e+09	2.226498e+11	2.412752e+13	1.124858e-05	2.33267e-10	1.005234e-15	0.5	0.5	1.060055	1	56.41152	7.209709e+26	2.301694e+28	
46176	1550	1e+19	0	6.09785e-06	3.989606e+26	4.00741e+25	1.701927e+25	2.305483e+25	2.087094e+26	1.501772e+26	4.987008e+25	5.009263e+24	2.127408e+24	2.881854e+24	2.608867e+25	1.877215e+25	0.3764211	3.769076e+23	8.758669e-10	0.001060811	2.143412e+09	2.22661e+11	2.412844e+13	1.124872e-05	2.332729e-10	1.005272e-15	0.5	0.5	1.060068	1	56.41274	7.209709e+26	2.301694e+28	
46177	1550	1e+19	0	6.09785e-06	3.989693e+26	4.00741e+25	1.701927e+25	2.305484e+25	2.087146e+26	1.501806e+26	4.987116e+25	5.009263e+24	2.127409e+24	2.881855e+24	2.608932e+25	1.877258e+25	0.3764215	3.769076e+23	8.758669e-10	0.001060811	2.143357e+09	2.226723e+11	2.412936e+13	1.124887e-05	2.332789e-10	1.005311e-15	0.5	0.5	1.060082	1	56.41396	7.209709e+26	2.301694e+28	
46178	1550	1e+19	0	6.09785e-06	3.989779e+26	4.007411e+25	1.701927e+25	2.305484e+25	2.087198e+26	1.50184e+26	4.987224e+25	5.009263e+24	2.127409e+24	2.881855e+24	2.608997e+25	1.8773e+25	0.3764219	3.769075e+23	8.75867e-10	0.001060811	2.143303e+09	2.226835e+11	2.413028e+13	1.124901e-05	2.332848e-10	1.005349e-15	0.5	0.5	1.060095	1	56.41519	7.209709e+26	2.301694e+28	
46179	1550	1e+19	0	6.09785e-06	3.989866e+26	4.007411e+25	1.701927e+25	2.305484e+25	2.08725e+26	1.501875e+26	4.987332e+25	5.009264e+24	2.127409e+24	2.881855e+24	2.609062e+25	1.877343e+25	0.3764224	3.769075e+23	8.75867e-10	0.001060811	2.143248e+09	2.226948e+11	2.413119e+13	1.124915e-05	2.332908e-10	1.005388e-15	0.5	0.5	1.060109	1	56.41641	7.209709e+26	2.301694e+28	
46180	1550	1e+19	0	6.09785e-06	3.989952e+26	4.007411e+25	1.701927e+25	2.305484e+25	2.087302e+26	1.501909e+26	4.98744e+25	5.009264e+24	2.127409e+24	2.881855e+24	2.609127e+25	1.877386e+25	0.3764228	3.769075e+23	8.75867e-10	0.001060811	2.143193e+09	2.22706e+11	2.413211e+13	1.12493e-05	2.332967e-10	1.005426e-15	0.5	0.5	1.060122	1	56.41763	7.209709e+26	2.301694e+28	
46181	1550	1e+19	0	6.09785e-06	3.990038e+26	4.007411e+25	1.701927e+25	2.305484e+25	2.087354e+26	1.501943e+26	4.987548e+25	5.009264e+24	2.127409e+24	2.881855e+24	2.609193e+25	1.877429e+25	0.3764232	3.769075e+23	8.75867e-10	0.001060811	2.143139e+09	2.227172e+11	2.413303e+13	1.124944e-05	2.333027e-10	1.005465e-15	0.5	0.5	1.060136	1	56.41885	7.209709e+26	2.301694e+28	
46182	1550	1e+19	0	6.09785e-06	3.990125e+26	4.007412e+25	1.701927e+25	2.305484e+25	2.087406e+26	1.501977e+26	4.987656e+25	5.009265e+24	2.127409e+24	2.881855e+24	2.609258e+25	1.877472e+25	0.3764237	3.769075e+23	8.75867e-10	0.001060811	2.143084e+09	2.227285e+11	2.413395e+13	1.124958e-05	2.333086e-10	1.005503e-15	0.5	0.5	1.060149	1	56.42007	7.209709e+26	2.301694e+28	
46183	1550	1e+19	0	6.09785e-06	3.990211e+26	4.007412e+25	1.701928e+25	2.305484e+25	2.087458e+26	1.502012e+26	4.987764e+25	5.009265e+24	2.12741e+24	2.881855e+24	2.609323e+25	1.877515e+25	0.3764241	3.769075e+23	8.758671e-10	0.001060811	2.143029e+09	2.227397e+11	2.413486e+13	1.124973e-05	2.333146e-10	1.005541e-15	0.5	0.5	1.060163	1	56.42129	7.209709e+26	2.301694e+28	
46184	1550	1e+19	0	6.09785e-06	3.990298e+26	4.007412e+25	1.701928e+25	2.305484e+25	2.08751e+26	1.502046e+26	4.987872e+25	5.009265e+24	2.12741e+24	2.881856e+24	2.609388e+25	1.877557e+25	0.3764245	3.769075e+23	8.758671e-10	0.001060811	2.142975e+09	2.22751e+11	2.413578e+13	1.124987e-05	2.333205e-10	1.00558e-15	0.5	0.5	1.060177	1	56.42252	7.209709e+26	2.301694e+28	
46185	1550	1e+19	0	6.09785e-06	3.990384e+26	4.007412e+25	1.701928e+25	2.305485e+25	2.087563e+26	1.50208e+26	4.98798e+25	5.009266e+24	2.12741e+24	2.881856e+24	2.609453e+25	1.8776e+25	0.376425	3.769075e+23	8.758671e-10	0.001060811	2.14292e+09	2.227622e+11	2.41367e+13	1.125002e-05	2.333265e-10	1.005618e-15	0.5	0.5	1.06019	1	56.42374	7.209709e+26	2.301694e+28	
46186	1550	1e+19	0	6.09785e-06	3.99047e+26	4.007413e+25	1.701928e+25	2.305485e+25	2.087615e+26	1.502114e+26	4.988088e+25	5.009266e+24	2.12741e+24	2.881856e+24	2.609518e+25	1.877643e+25	0.3764254	3.769075e+23	8.758671e-10	0.001060811	2.142866e+09	2.227734e+11	2.413762e+13	1.125016e-05	2.333324e-10	1.005657e-15	0.5	0.5	1.060204	1	56.42496	7.209709e+26	2.301694e+28	
46187	1550	1e+19	0	6.09785e-06	3.990557e+26	4.007413e+25	1.701928e+25	2.305485e+25	2.087667e+26	1.502149e+26	4.988196e+25	5.009266e+24	2.12741e+24	2.881856e+24	2.609583e+25	1.877686e+25	0.3764259	3.769075e+23	8.758672e-10	0.001060811	2.142811e+09	2.227847e+11	2.413854e+13	1.12503e-05	2.333384e-10	1.005695e-15	0.5	0.5	1.060217	1	56.42618	7.209709e+26	2.301694e+28	
46188	1550	1e+19	0	6.09785e-06	3.990643e+26	4.007413e+25	1.701928e+25	2.305485e+25	2.087719e+26	1.502183e+26	4.988304e+25	5.009266e+24	2.12741e+24	2.881856e+24	2.609649e+25	1.877729e+25	0.3764263	3.769075e+23	8.758672e-10	0.001060811	2.142756e+09	2.227959e+11	2.413945e+13	1.125045e-05	2.333443e-10	1.005734e-15	0.5	0.5	1.060231	1	56.4274	7.209709e+26	2.301694e+28	
46189	1550	1e+19	0	6.09785e-06	3.99073e+26	4.007413e+25	1.701928e+25	2.305485e+25	2.087771e+26	1.502217e+26	4.988412e+25	5.009267e+24	2.12741e+24	2.881856e+24	2.609714e+25	1.877772e+25	0.3764267	3.769074e+23	8.758672e-10	0.001060811	2.142702e+09	2.228072e+11	2.414037e+13	1.125059e-05	2.333503e-10	1.005772e-15	0.5	0.5	1.060244	1	56.42863	7.209709e+26	2.301694e+28	
46190	1550	1e+19	0	6.09785e-06	3.990816e+26	4.007414e+25	1.701929e+25	2.305485e+25	2.087823e+26	1.502252e+26	4.98852e+25	5.009267e+24	2.127411e+24	2.881856e+24	2.609779e+25	1.877814e+25	0.3764272	3.769074e+23	8.758672e-10	0.001060811	2.142647e+09	2.228184e+11	2.414129e+13	1.125073e-05	2.333562e-10	1.005811e-15	0.5	0.5	1.060258	1	56.42985	7.209709e+26	2.301694e+28	
